,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1257,13.441819255479968,-1.2904148951247163,13.441819255479968,0.23280777588813284,0.6948491306205934,396.8300000000002,379.6940000000002,396.087684704,142.0,0.0,0.3042888848082418,-0.4932199867111367,0.4932199867111367,0.3042888848082418,1.2142857142857142,2.0357142857142856,2.857142857142857,35.49569178620816,9.721786937185803,2.4625722916471577,-2.3628372429745537,2.433702615457939,-2.45397658642834,6.303650690613305,-0.14136970578227903,1.8007660916604264,1079.693574215675,19.725403871315223,14.81460930166701,15.570538247685466,13.492837612701036,8.783428965911181,9.161393438920408,6.7538849111984876,7.190320691670473,5.047648730046313,5.282745832834052,3.6879011724240858,3.8600041963769534,-3.1199999999999988,2556213.602202557,18.25296756544239,7.127430918739037,3.1594759422258987,165.6575829633733,15.160178952647087,5.749511833283905,0.0,5.907179729351506,0.0,5.969305287951849,14.573052889090853,0.0,0.0,0.0,35.866408164078955,18.19910120538483,33.976198428907004,30.326923903132347,19.4324647167844,39.937259611149024,0.0,4.9839785209472085,0.0,18.2566337152488,11.923670568519249,65.44434142789574,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,11.600939890232516,28.573872897604186,15.004064837540422,0.0,18.405094737549014,54.85825662245742,5.022633313741326,10.772448428929591,0.0,88.52,17.291475486700133,14.69560176298435,0.0,19.448525210364938,22.022982913405787,10.772448428929591,0.0,30.59278834861098,24.26546827384644,10.30076712495354,16.337802844032566,5.641994882255524,6.138790097978108,29.288645186099643,14.565818990802459,-0.27441532554379733,-1.0120512093726366,12.468717242145045,3.1377384670793456,0.23920611300075545,0.0,0.19047619047619047,28.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,7.0,4.0,0.0,0.0,0.0,4.0,4.021900000000002,105.86750000000004,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,9.481501865122826,0.5500367016641368,9.481501865122826,0.5500367016641368,0.5066333985671067,373.4450000000001,358.32500000000016,373.11096448000006,132.0,0.0,0.18263385272586402,-0.2449836270130553,0.2449836270130553,0.18263385272586402,1.1111111111111112,1.9259259259259258,2.7037037037037037,32.16659956334088,10.142620439141998,2.1656122174963497,-2.0669122703503815,2.3182733284189005,-2.0253324416709484,7.990324319024628,0.6637465125341915,1.734637450415018,1162.1109098660193,18.802754140504845,14.787302124477502,15.603798705405229,13.152198343190413,8.297708682530734,9.11420526345846,6.058278585683581,7.0357993930494835,4.058380164475989,5.039248154564876,2.812864579447964,3.8229676460344364,-3.3099999999999996,2227940.190176277,17.121306617575115,7.131093659156984,3.36952489407105,159.6569931769322,0.0,22.4484613448953,11.16387793838399,0.0,0.0,0.0,0.0,19.63373849798681,5.261891554738487,5.098681808301038,35.54522043796292,42.802629400627964,5.693927994848461,12.10820789760957,0.0,22.925762887775107,5.261891554738487,29.945805401942717,0.0,30.444150762632308,0.0,65.10980495547365,0.0,6.069221312792274,0.0,0.0,0.0,11.761884949391115,29.945805401942717,6.544756405912575,25.178587266912007,22.384282469939446,52.77744244287268,0.0,11.16387793838399,0.0,93.17,0.0,5.261891554738487,0.0,0.0,33.32400579333204,16.82083097824245,18.089205024155657,4.681802935145185,50.245676810150904,31.333223779589805,0.0,1.7465604528848577,1.3156981712438058,13.195804299349573,19.236075637660612,4.661089834522757,0.0,14.135592639797775,1.4902995086923658,4.385546122514917,0.0,0.15789473684210525,27.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,4.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,4.0,3.3043200000000015,101.211,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,14.190909651816037,-2.4050805840342697,14.190909651816037,0.07758188460569349,0.49864394998502765,540.9980000000003,513.7820000000003,540.1739748440001,198.0,0.0,0.2506339744026892,-0.4932200065321979,0.4932200065321979,0.2506339744026892,1.1578947368421053,2.0,2.789473684210526,35.49569235017218,9.716985759452239,2.506962403321556,-2.3983277469720874,2.447706360480477,-2.5276613269331447,6.303735409658411,-0.13843230227500425,1.322377975273065,1400.2763031889676,26.440582342009538,20.57822977550049,21.334158721518946,18.33617420560156,12.726187276247318,13.104151749256545,10.294584734574574,10.73102051504656,8.094541337515565,8.329638440303304,6.245144182316878,6.417247206269746,-3.299999999999999,646453422.6748606,25.00392934413644,9.780206487193617,4.371475836416391,223.2570198511543,14.953561288656857,5.749511833283905,0.0,11.814359458703011,6.425444744859191,0.0,19.47296261994133,8.78083009534964,0.0,0.0,35.866408164078955,24.61992282831084,65.57021452195407,30.450858686118913,23.106767417293334,39.87513405254868,0.0,14.783797982648164,0.0,43.186581741329924,31.557939786256977,65.44434142789574,0.0,5.749511833283905,10.05365155780638,14.468216370033202,5.749511833283905,11.600939890232516,71.34843502675693,15.004064837540422,0.0,24.825916360475023,54.85825662245742,5.022633313741326,10.772448428929591,0.0,74.77,11.84043521425597,18.369904463493285,0.0,49.89132273327644,41.53331734815695,10.772448428929591,0.0,40.392607810311944,24.26546827384644,10.30076712495354,16.337802844032566,31.80068461831537,6.360153520963845,35.78847225928027,5.2117819428962235,-0.1031159856213626,0.012422269923172413,12.522072191271656,1.807956530442632,0.7940170969726423,0.0,0.39285714285714285,38.0,1.0,7.0,0.0,3.0,3.0,2.0,1.0,3.0,5.0,1.0,10.0,6.0,0.0,2.0,2.0,6.0,4.487500000000003,139.71469999999988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,13.449658289241622,-3.7768487205552055,13.449658289241622,0.056375425170068105,0.5542211443498137,520.0320000000003,497.85600000000034,519.0689404839999,178.0,0.0,0.23283295922844516,-0.3236375734416148,0.3236375734416148,0.23283295922844516,1.1470588235294117,1.911764705882353,2.676470588235294,35.49569288324098,9.897562461091795,2.410052115392941,-2.349477709602074,2.3434879678121066,-2.471671999585129,7.929069119551464,-0.11752251709889455,1.4409359188118236,1490.7793623339035,24.087211190881018,18.016516564274813,20.40543867214872,16.110923449306224,10.713857181280897,14.522354166862442,8.807171459389641,13.410973685915941,6.2778006922973315,10.42903969407637,4.631628550648454,8.439322940932803,-2.5299999999999985,33483417.653598383,23.223050919033305,8.600355317226388,4.548189460886439,202.45834290129562,5.316788604006331,0.0,9.837253136417502,15.930470882759089,0.0,0.0,9.77851570501903,16.835593968657875,4.305215991296234,0.0,41.932775232540564,23.259637120317212,40.99934417227053,35.0606967126984,21.630131152729696,53.82849861302226,0.0,9.289194512243443,5.917906046161393,12.462662452073968,29.120105830159275,71.00779291959273,0.0,0.0,5.316788604006331,5.687386274683562,0.0,11.600939890232516,55.83528543640576,31.199837879809483,5.917906046161393,17.044809029555385,54.85825662245742,5.022633313741326,10.772448428929591,0.0,113.50999999999999,31.696356382147872,21.630131152729696,0.0,36.255253361417026,21.836922571818878,10.772448428929591,4.305215991296234,30.59278834861098,24.26546827384644,10.30076712495354,11.600939890232516,50.528035428414405,6.202794321977146,17.64229336179067,5.063757230450636,1.9017146269218341,-2.0737133074998395,12.605694924041615,3.2669828383125443,0.04869276124642252,-6.908474407877661,0.30434782608695654,34.0,1.0,8.0,0.0,2.0,2.0,2.0,1.0,3.0,6.0,1.0,11.0,5.0,0.0,1.0,1.0,5.0,2.8005000000000013,130.9063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,12.347697467876039,-0.031825396825396535,12.347697467876039,0.031825396825396535,0.7437786118683317,314.776,299.65600000000006,314.09343878,112.0,0.0,0.2439374850866458,-0.33982230427007976,0.33982230427007976,0.2439374850866458,1.2272727272727273,2.0454545454545454,2.8636363636363638,35.495691455729926,10.187399808439002,2.127561025330861,-2.1707338382636783,2.1311988880153936,-2.2967445877192274,6.301517278215979,-0.1307373542114129,1.7093653288974702,814.5208379441975,15.526733258565956,12.108082861363027,12.86401180738148,10.631030293135234,6.899420157942209,7.277384630951436,5.115527553639989,5.551963334111972,3.439789932875305,3.674887035663043,2.280316905643939,2.4932019562051866,-2.3999999999999995,147999.970089543,14.533641975308644,6.153120594643087,3.0927048260381595,132.64988731832358,4.899909730850478,12.061457123528836,0.0,5.907179729351506,0.0,0.0,4.794537184071822,4.681802935145185,0.0,5.098681808301038,41.079793259733826,29.828919765543436,18.61506170233109,5.516700717616262,4.794537184071822,28.541521054816542,0.0,19.89377956995157,0.0,13.08951281182515,7.04767198267719,59.1170213531312,0.0,0.0,0.0,0.0,0.0,11.600939890232516,32.84863128198026,17.884049995896973,0.0,5.563451491696996,48.53093654769288,5.022633313741326,11.033401435232523,0.0,51.02,0.0,4.794537184071822,0.0,12.45193613526408,11.567389719653901,16.59685292692952,0.0,16.629384648672854,48.53093654769288,10.312066903955905,11.600939890232516,1.6172007887517146,5.962504735867749,14.002574011085915,8.755551014942249,2.6311094119057685,-0.031825396825396535,15.070862412100169,0.0,0.6702401423532373,1.7662273242630386,0.1875,22.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,3.0,2.7433000000000014,85.45400000000004,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,13.051980820105818,-1.060189318783069,13.051980820105818,0.03512227576215654,0.6883630415780534,409.8730000000002,389.7130000000002,409.11931917999993,148.0,0.0,0.23070473974850728,-0.4932200103951878,0.4932200103951878,0.23070473974850728,1.206896551724138,2.0344827586206895,2.8620689655172415,35.49569183184337,9.720004303011278,2.455388193479023,-2.3654049268030195,2.427891666328642,-2.4799298109192653,6.303415621574677,-0.13091446193173925,1.691873324869837,1096.3575930080547,20.43251065250177,15.867395706167054,16.62332465218551,14.03084241516182,9.309822168161201,9.68778664117043,7.033322703185144,7.469758483657129,5.309930556454707,5.545027659242446,3.8955542189109673,4.0676572428638345,-3.1199999999999988,4481745.55212641,19.20749134828616,7.71630645745155,3.5140920118593533,172.77815350918192,15.370440161812711,5.749511833283905,0.0,11.814359458703011,0.0,0.0,14.573052889090853,0.0,0.0,0.0,35.866408164078955,18.19910120538483,47.4446920345102,23.906102280206337,14.325937321943693,39.87513405254868,0.0,10.30076712495354,0.0,18.2566337152488,18.97134255119644,65.44434142789574,0.0,5.749511833283905,15.370440161812711,5.687386274683562,5.749511833283905,11.600939890232516,30.452891926840326,15.004064837540422,0.0,18.405094737549014,54.85825662245742,5.022633313741326,10.772448428929591,0.0,80.32000000000001,5.41499046939678,9.589074368143644,0.0,18.23518108162902,35.05068650084472,10.772448428929591,0.0,37.640460331288175,24.26546827384644,15.617555728959871,16.337802844032566,5.70555378151924,6.187398180900083,30.21043398602426,7.932784190033019,0.1762258239201031,0.054599571437595085,12.82566833894749,3.6975634602440612,0.338447973516516,1.5657691379020744,0.22727272727272727,29.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,7.0,4.0,0.0,0.0,0.0,4.0,3.683300000000002,112.29840000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,12.898980061605318,-4.633160194958761,12.898980061605318,0.0152105227357755,0.6103072020014937,348.29200000000003,337.204,348.10587701200006,128.0,0.0,0.4530686289462048,-0.3613114682270502,0.4530686289462048,0.3613114682270502,1.0,1.76,2.56,19.41327508800607,10.30089383410868,2.372251039822702,-2.066748587785101,2.2712633929239514,-2.135443431285384,5.446362939684137,-0.14584259954291198,1.629064934128338,1064.9989297893947,17.60408352775558,12.858246714662066,12.858246714662066,11.914834803611859,7.254755899838093,7.254755899838093,5.414373948836703,5.414373948836703,3.5648014928894014,3.5648014928894014,2.394538402111158,2.394538402111158,-3.2399999999999993,695692.9777862126,15.297212816544484,5.3955247981545575,2.727121466571432,137.86971346150904,5.316788604006331,5.817862777835028,17.118758939535383,0.0,5.824404497999927,6.176298517443475,4.400694606261793,0.0,17.68664303664008,25.49340904150519,6.06636706846161,30.686289896772447,6.196843571613076,6.544756405912575,13.171245143024459,17.112217219370482,0.0,34.4095015413826,0.0,19.644792123046674,5.316788604006331,47.67457233315636,0.0,0.0,5.316788604006331,18.98910792085949,0.0,0.0,34.4095015413826,12.72105492335605,6.923737199690624,17.212260487696852,30.462311845459517,0.0,11.294354441535456,0.0,85.3,12.000703015443403,13.171245143024459,0.0,18.00979640451533,15.986979612383278,5.563451491696996,12.13273413692322,4.400694606261793,25.25331490822692,30.81019764551152,0.0,41.16438181578933,0.0,0.0,21.556070957027845,1.7340827410190693,-0.32194134958722787,6.68711301536962,-2.753681569461016,2.183974389842376,0.0,0.21428571428571427,25.0,1.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,11.0,3.0,0.0,0.0,0.0,4.0,2.1063199999999993,80.8347,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
